Frame Index,0x,0y,0z,0w,1x,1y,1z,1w,2x,2y,2z,2w,3x,3y,3z,3w,4x,4y,4z,4w,5x,5y,5z,5w,6x,6y,6z,6w,7x,7y,7z,7w,8x,8y,8z,8w,9x,9y,9z,9w,
87,0,0,0,0,0.2167969,-1.435303,-0.6171875,0,-0.2856445,0.1226807,1.803345,0,0.5217285,0.2553711,1.804932,0,-0.3435059,3.000122,2.674194,0,-0.5493164,-2.904785,1.592407,0,-0.3258057,1.669312,0.5910645,0,-0.1807861,1.555176,-0.9645996,0,-0.2642822,1.713989,2.784302,0,0.1876221,1.762329,-0.4193115,0,
88,0,0,0,0,0.2160645,-1.435669,-0.6177979,0,-0.2840576,0.1225586,1.803101,0,0.5236816,0.2554932,1.805176,0,-0.3435059,3.000122,2.674194,0,-0.5517578,-2.903442,1.590698,0,-0.3254395,1.669189,0.5906982,0,-0.1807861,1.555176,-0.9645996,0,-0.2642822,1.713989,2.784302,0,0.1881104,1.762695,-0.4189453,0,
89,0,0,0,0,0.2144775,-1.43689,-0.6195068,0,-0.2834473,0.1223145,1.80542,0,0.5229492,0.2550049,1.804932,0,-0.3439941,3.00061,2.674683,0,-0.5517578,-2.903442,1.590698,0,-0.3254395,1.669189,0.5906982,0,-0.1804199,1.555054,-0.9650879,0,-0.2634277,1.714233,2.784058,0,0.1881104,1.762695,-0.4189453,0,
90,0,0,0,0,0.2139893,-1.43689,-0.6202393,0,-0.2834473,0.1223145,1.80542,0,0.5228271,0.2553711,1.805176,0,-0.3443604,3.001831,2.674561,0,-0.5517578,-2.903442,1.590698,0,-0.3239746,1.669312,0.5898438,0,-0.1799316,1.55481,-0.965332,0,-0.2624512,1.714355,2.783691,0,0.1883545,1.762939,-0.4187012,0,
91,0,0,0,0,0.2131348,-1.43689,-0.6220703,0,-0.2834473,0.1223145,1.80542,0,0.5228271,0.2553711,1.805176,0,-0.3443604,3.001831,2.674561,0,-0.5509033,-2.903931,1.585571,0,-0.3233643,1.669067,0.5897217,0,-0.1799316,1.55481,-0.965332,0,-0.2617188,1.714355,2.783325,0,0.1885986,1.763062,-0.4187012,0,
92,0,0,0,0,0.2126465,-1.43689,-0.6226807,0,-0.284668,0.1218262,1.807007,0,0.5220947,0.2557373,1.805176,0,-0.3448486,3.002319,2.674805,0,-0.5509033,-2.903931,1.585571,0,-0.3226318,1.668823,0.5897217,0,-0.1799316,1.55481,-0.965332,0,-0.2600098,1.714355,2.782837,0,0.1889648,1.762695,-0.4187012,0,
93,0,0,0,0,0.2121582,-1.43689,-0.6234131,0,-0.2844238,0.1217041,1.807495,0,0.5217285,0.2556152,1.805298,0,-0.3442383,3.00354,2.672729,0,-0.5522461,-2.903687,1.581055,0,-0.3221436,1.668823,0.5893555,0,-0.1795654,1.554932,-0.9658203,0,-0.2591553,1.714355,2.782837,0,0.1889648,1.762573,-0.4187012,0,
94,0,0,0,0,0.2120361,-1.437134,-0.6241455,0,-0.284668,0.121582,1.80957,0,0.5230713,0.2557373,1.80542,0,-0.3442383,3.00354,2.672729,0,-0.5505371,-2.904175,1.582397,0,-0.3221436,1.668823,0.5893555,0,-0.1791992,1.554932,-0.9664307,0,-0.258667,1.714355,2.782959,0,0.1890869,1.762451,-0.4188232,0,
95,0,0,0,0,0.2120361,-1.437744,-0.6251221,0,-0.2841797,0.12146,1.810303,0,0.5236816,0.2557373,1.805298,0,-0.3442383,3.004272,2.674194,0,-0.5505371,-2.904175,1.582397,0,-0.3204346,1.667969,0.5891113,0,-0.1785889,1.55481,-0.9675293,0,-0.2573242,1.714355,2.782959,0,0.189209,1.762329,-0.4188232,0,
96,0,0,0,0,0.2121582,-1.437744,-0.6254883,0,-0.2839355,0.1213379,1.806763,0,0.5222168,0.2548828,1.804932,0,-0.3441162,3.004395,2.671509,0,-0.5505371,-2.903687,1.582153,0,-0.3204346,1.667969,0.5891113,0,-0.1784668,1.554688,-0.9677734,0,-0.2565918,1.714478,2.783081,0,0.1895752,1.762329,-0.4189453,0,
